标题,投诉对象,投诉要求,投诉内容,投诉时间,投诉链接,投诉进度
不能使用、退款，客服不作为，故意拖延,北京市政交通一卡通微服务,退款,我新下载了北京一卡通心思方便乘车，结果上车不刷卡，还要求一直使用面容ID，让我输密码疫情期间怎么随便摘口罩？就此问题联系了客服，306号客服说让我找苹果客服，好气，处理不了就来回推皮球，后来又跟我说15个工作日，办事就这个速度？！我要求退款55、赶紧退了，咱惹不起对得起,2021/7/27,https://tousu.sina.com.cn/complaint/view/17354195680/,已完成
阿里健康大药房口罩粗制烂造客服态度极其恶劣,阿里客服,"赔偿,道歉,作出处罚,改善服务",在2021-8-5我在淘宝上购买了该企业的口罩，它号称是外科灭菌级的，但过了8天即13日我收到货后立刻发现有部分口罩中存在大量毛发的情况，与商品宣传存在严重不符，于是便马上向客服反映并要求赔偿，但客服一直到现在都在推脱责任，态度恶劣，后来还在评论区发现该企业还存在大量欺诈消费者的行为。在新冠疫情再次肆虐的时...,2021/8/15,https://tousu.sina.com.cn/complaint/view/17354463552/,处理中
在我不知情的情况下开通购买泰康e顺C款重大疾病保险（乐康plus）产品,泰康保险集团,"解释,道歉,退保",今天晚上在超市门口扫码领取口罩的时候弹出一个页面要求填写手机号姓名和身份证，我填写完后，在晚上8点50分泰康人寿发来短信，提示我开通了购买泰康e顺C款重大疾病保险（乐康plus）产品该保险，在我完全不知情的情况下，泰康集团为我开通这个产品，让我很恼火，我希望泰康集团能为我退保并道歉,2021/7/26,https://tousu.sina.com.cn/complaint/view/17354192130/,已完成
有没有搞错，我扫码个口罩就投保了想钱想疯了吧。我也不知道这个公司想干嘛,泰康保险集团,"赔偿,道歉,作出处罚",我希望能给我一个说法，必须跟我道歉，不管怎么样也不能莫名其妙我就被投保了,2021/8/24,https://tousu.sina.com.cn/complaint/view/17354594979/,已回复
虚假宣传、涉骗、霸王条款,中国联通客服,"退货退款,解除合约,道歉",时间过了两个多月，郁闷的还了几个月的花呗，想来想去查了一下Hope mall骗局，发现很多人上当。详细过程就是在地铁站出口，有几个10086的销售专员在送口罩，说免费送口罩，帮忙投一下票，然后投了就点抽奖，说抽中了平板，需要到门店跟他们取去。到了门店，拿出平板（很垃圾的）问我开有花呗么，然后就拿出合同，忽悠我...,2021/9/14,https://tousu.sina.com.cn/complaint/view/17354939485/,已回复
订单取消 平台倾斜判责,滴滴出行客服,"改善服务,恢复账号",于2021年9月2日下午15时55分接到一笔订单，在到达乘客上车点后，确认乘车乘客，发现乘客未按疫情防控要求 平台服务要求佩戴口罩(行车记录仪视频截图为证)，明确告知乘客未佩戴口罩无法完成服务，合理合规拒载，后乘客自行取消了订单，我也在订单取消后反馈，报备平台取消原因。却在隔天收到平台处罚通知书，平台判我无正...,2021/9/5,https://tousu.sina.com.cn/complaint/view/17354801774/,已完成
网约车问题,同程旅行官方微博,赔偿,2021年9月3日我从同程艺龙平台打曹操出行专车从家出发到公司上班，我从家里出来到电梯后司机打电话，因为电梯无信号所以没有接通，等我出电梯以后司机再次打来电话问我为什么不接电话，我跟他说不好意思我刚在电梯里没有信号，司机说电梯不能接电话吗！态度随后极其恶劣，当我上车前跟我说车内不允许吸烟我将手中的人扔...,2021/9/6,https://tousu.sina.com.cn/complaint/view/17354815172/,已回复
曹操专车司机问题,曹操出行,"退款,解释道歉,赔偿",2021年9月3日我从同程艺龙平台打曹操出行专车从家出发到公司上班，我从家里出来到电梯后司机打电话，因为电梯无信号所以没有接通，等我出电梯以后司机再次打来电话问我为什么不接电话，我跟他说不好意思我刚在电梯里没有信号，司机说电梯不能接电话吗！态度随后极其恶劣，当我上车前跟我说车内不允许吸烟我将手中的人扔...,2021/9/5,https://tousu.sina.com.cn/complaint/view/17354799722/,已回复
猫眼和平精英演出遇到突发疫情不予相关人员退票,猫眼演出,"退款,转票",我717去过苏州奥体中心体育场的演唱会，现场隔壁座位的姐妹有禄口机场经停史和南京旅游史，演出期间她没有全程佩戴口罩，现场也有好多人没有全程佩戴口罩，我也在场馆附近的商场就餐过等。7.24收到美团平台发来短信说可以针对中高风险人员退票，考虑到自身有接触过具有中高风险经停史的人，认为自身具备退票条件，并非...,2021/7/25,https://tousu.sina.com.cn/complaint/view/17354177874/,已完成
无视疫情，不予退款，逼着顾客去大家不佩戴口罩的场所消费。,联联周边游官微,退款,本人通过联联周边游苏州站微信公众号购买天颐冰泉票两张，准备带孩子暑假去游玩，但是自7月下旬以来，疫情形势日趋紧张，其他室内游乐场都已关停，虽然天颐冰泉属于室外游乐场，但是水上乐园游玩无法佩戴口罩，疫情防护基本为零。孩子马上要开学，如果贸然游玩，一旦出现疫情，不仅影响我和孩子，也影响学校其他小朋友。...,2021/8/19,https://tousu.sina.com.cn/complaint/view/17354520433/,已完成
雷利出行霸王条款,雷利出行,退款,20218月22日9:37左右接了客户去下沙七格小区，行程大约12公里左右，当时乘客上来要坐副驾，我问他口罩戴了没，后没口罩让他坐后排，然后电话响了一直在打电话，到了之江东路与春潮十字路口红绿灯这里刚好红灯，客户电话也停了，我就和客户沟通我浙F嘉兴车，去杭州市区需要补我点跨城费，否则等等会空驶回海宁，因为杭州...,2021/9/6,https://tousu.sina.com.cn/complaint/view/17354579467/,待分配
在昂王医疗机械专营店买的儿童口罩现不予退款，联系不上客服,京东客服,退款,我要求马上退款，快递我已经拒收，从头到尾我没见过快递，快递已经被快递员拿走，我要投诉这家店,2021/8/12,https://tousu.sina.com.cn/complaint/view/17354414015/,已完成
高德地图打车迟迟拖延问题不解决，反馈单没同意的情况先，他们点了完成处理,高德地图客户服务团队,"退款,赔偿,作出处罚",高德地图客服说会联系我处理，几天一直没有，还一直忽悠，我说了，不要优惠券很少打车，今天25号客户又说您上次同意优惠卷完成处理了，客服态度不好，遮遮掩掩各种忽悠了事，司机绕路，还要求一定要线下支付，比正常开的时间还久到达，司机也没戴口罩，希望你们严查一下,2021/7/25,https://tousu.sina.com.cn/complaint/view/17354169021/,已回复
在阿里健康买的维德口罩里面有头发,阿里客服,"退款,赔偿",在阿里健康大药房里维德口罩里面有头发，客服还一直不处理,2021/7/5,https://tousu.sina.com.cn/complaint/view/17353902114/,处理中
在唯品会平台买了个杯子，寄回来是几个口罩,唯品会客户服务,"退款,赔偿,道歉,作出处罚",唯品会平台买的杯子，一直显示发货，但到了货是口罩,2021/7/1,https://tousu.sina.com.cn/complaint/view/17353844774/,已完成
扫码领取口罩后收到悟空保短信提示购买爱相随福利版保单,悟空保,解释情况，并取消保险,扫码领取口罩后收到悟空保短信购买保单，自己并没有购买过,2021/7/2,https://tousu.sina.com.cn/complaint/view/17353865802/,已完成
杭州今日卖场供应链管理有限公司,天猫,"赔偿,作出处罚,下架产品",本人在天猫平台杭州今日卖场供应链管理有限公司店铺购买口罩卖家拒绝发货，多次找客服，被告知48小时内发货，已经过了48小时还是没发货，期间找客服投诉，客服并不告知什么原因不发货，只是要求我申请退款，本人不接受，客服再次要求我先退款再重新购买，并不能立马发货只是告知48小时内发货，忘能及时解决我问题 ，谢谢！,2021/8/21,https://tousu.sina.com.cn/complaint/view/17354558812/,处理中
罚款不当,饿了么客户关怀,退款,我是一名饿了么骑手，因为19号那天下了一天的雨，手机受潮摄像头里面有积水，拍照模糊不清晰，20号跑单过程中出了个蓝色风暴，所以提交的照片模糊不清，提交完照片之后我就咨询客服说明了情况，客服说在审核结果出来后可以让我在提交个清晰的照片可以帮我审核通过，但是结果出来后，我又联系客服，客服告诉我无法处理，...,2021/8/20,https://tousu.sina.com.cn/complaint/view/17354548749/,已回复
卖家售假虚假宣传辱骂消费者,阿里客服,"退款,赔偿,道歉,作出处罚",2021年8月9日在淘宝购买了奥运口罩。到货戴上出门的被朋友告知是假货 然后去朋友医药官方微博取证证明是假货然后想跟卖家退款二话不说上来就骂我骂完就拉黑。找淘宝客服多次未果 我现在想知道消费者权益保护法是摆设么？还是店大欺客无法无天了还是跟卖家狼狈为奸？ 任凭卖家售假虚假宣传辱骂消费者无作为？,2021/8/17,https://tousu.sina.com.cn/complaint/view/17354487899/,处理中
花小猪客服处理缓慢 司机拒绝接单,花小猪打车官方客服,取消行程,今天我打车从我朋友回家，司机首先到了我的出发点，和我说他先去送另外一单，再回来接我，回来接我的时候，又因为说我们当误他接单，说他要划单，但是平台要求我付钱，我认为并没有达到我的目的，所以我并没有履行付钱的义务。我打电话给客服平台，他仅仅投诉了司机，并没有为我解决我的问题。并且司机服务态度较差，毫...,2021/8/25,https://tousu.sina.com.cn/complaint/view/17354620337/,已完成
通过圆通快递寄手机，因为快递员没有包装保护和暴力运输导致屏幕损坏,圆通速递,赔偿解释,本人通过闲鱼卖出一部rog3手机，选择了闲鱼推荐的菜鸟裹裹物流服务。第二天圆通快递来收件，我自己做了简单包裹，因为没有泡沫，就垫了5个口罩作为缓冲，并告知快递小哥这是手机，让他帮我加点泡沫保护。当时他答应了。买家手机后发现开不了机，发现快递根本没有碰到保护，导致内屏破裂。外屏和膜都没问题，内屏裂了导致...,2021/8/24,https://tousu.sina.com.cn/complaint/view/17354603416/,已回复
侵害消费者权益,苏宁客服中心,赔偿,在苏宁买了瓶酒精 里面居然有黑黑的杂质 发视频给商家 显示已读看到不回 找苏宁客服说24小时回复 也不回复 还得我找？每次打电话都说废话 不解决问题 这种质量 这种卖家 不整治整治？？？果然垃圾平台出垃圾商家 本来只是想商家道个歉 到现在也不出来回复 本来也不是多少钱的事 但是现在疫...,2021/8/17,https://tousu.sina.com.cn/complaint/view/17354495881/,已完成
