序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
3128,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3129,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3130,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3131,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3132,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3133,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3134,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3135,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3136,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3137,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3138,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3139,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3140,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3141,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3142,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3143,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3144,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3145,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3146,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3147,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3148,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3149,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3150,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3151,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3152,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3153,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3154,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3155,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3156,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3157,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3158,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3159,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3160,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3161,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3162,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
3163,百度和chillin虚假宣传，抽到盲盒不给发货。,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993056/,投诉,手机百度技术支持,"作出处罚,发货,下架产品,修改宣传内容",9号下单的盲盒，到现在了还没有发货，严重怀疑是百度为了给chillin引流拉新，开展的虚假活动。,已回复
3164,下单后近半个月不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004405/,投诉,手机百度技术支持,发货,平台5-7天发货 然后下了单后超过时效迟迟不发货,已回复
3165,Giwifi 手机助手,2021-08-13,https://tousu.sina.com.cn/complaint/view/17354434335/,投诉,Giwifi 手机助手,"退款,改善服务,解释",因工作原因无法在当前产业园工作。联系客服后，申请退款。一直没有退款，强制性app无法退款,待分配
3166,百度极速版账号异常提不了现,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354992355/,投诉,手机百度技术支持,恢复账号,百度极速版账号异常提不了现，好几天了，反馈无用,已完成
3167,chillin盲盒一直未发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989979/,投诉,手机百度技术支持,"发货,补发赠品",9月7日参与chillin盲盒活动，并完成活动领取盲盒，支付了运费，但是至今一直未发货,已完成
3168,chillin不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989919/,投诉,手机百度技术支持,发货,都两个星期了还不发货 也找不到客服联系 也不现实任何信息 也服了快递费三元了 这个活动不会是骗人的吧,已回复
3169,chillin0元盲盒不发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354989636/,投诉,手机百度技术支持,发货,9.8号下单的盲盒超过时间不发货，别人都收到货了 我这还没有物流消息更新,已完成
3170,付了邮费近10天了还没发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355003944/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付了邮费近10天了还没发货,已回复
3171,百度漫画抽盒盲盒不发货,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355004676/,投诉,手机百度技术支持,发货,9月7日参加了百度漫画抽盒机的活动抽中一个盲盒“大可鸭系列”护士鸭，并付了3元邮费申请发货。规则规定5-7个工作日内发货，节假休息日不算在工作日内，但至今已经18号依旧没有发货，希望沟通发货。,已完成
3172,平台规则是5到7日发货 我的盲盒已经10填还没有发货,2021-09-17,https://tousu.sina.com.cn/complaint/view/17354993357/,投诉,手机百度技术支持,发货,付了3块的邮费，10天了还没有发货，平台的客服也不回复,已完成
