序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
2474,拼多多大数据杀熟,2021-10-27,https://tousu.sina.com.cn/complaint/view/17355614365/,投诉,拼多多客户服务,"赔偿,恢复优惠券",本人一直开通拼多多会员，之前就有发现同样的商品链接还是非会员的价格便宜，现在问题就更多了，同样的会员，优惠券页面，我的会员满减金额最高110-9元，出了月卡精选，一直下单都是凑110元以上，但是交易金额远远不如我的朋友确显示90-9，这已经是很长一段时间了，今天发现我买大件没有优惠券，朋友的会员确能领到全平...,处理中
2475,科沃斯机器人科技有限公司价格欺骗，虚假宣传，变相大幅度降价严重侵害消费者权益！！,2021-11-02,https://tousu.sina.com.cn/complaint/view/17355711494/,投诉,科沃斯售后,退款,于2021-09-09日购买科沃斯X1扫地机器人，并拍下预售订单，页面和客服宣传首发购买新品用户享受价保，如后面一年内降价按照师傅金额退差价订单号221407658***，于9月29号支付尾款订单号223874549***金额5999元。 商品于11月1日降价，为了保价成功拍下订单225265977***金额￥5377.49，找京东退差价，京东以商品保价30天过...,处理中
2476,收取费用后，空调没修好，然后不断的拖延，不再上门服务。,2021-07-14,https://tousu.sina.com.cn/complaint/view/17354026910/,投诉,啄木鸟家电,退货退款,家中空调光有风不制冷，后在网上找啄木鸟家电维修公司的人员上门维修。第1次态度非常好，下单后很快师傅就联系上门了。检查下来说氟利昂充足。可能是电容不够，后换了一个电容，可是还是不起作用后发现是压缩机没有启动，光有风不制冷。后师傅拨弄了几下线路，发动机启动了。共收维修费348元。可刚使用两天不到，又是光...,处理中
2477,利用百安居回馈老客户为由，名为送礼品实为优食净食机的两小时洗脑推销,2021-09-12,https://tousu.sina.com.cn/complaint/view/17354901955/,投诉,百安居,"退款,退货",2021年09月11日下午收到百安居杭州上塘路店的电话和短信，邀请参加当天晚上前往拱墅区百安居（上塘店）参加所谓的周年庆回馈老客户活动，声称可以领礼品，去了那才知道是所谓优食净食机的讲座，推销优食净食机，以送赠品、送电器等产品为名，让我们留下听他们推销标价5999的净食机（型号：US-I06），现活动价3999，期间...,已完成
2478,啄木鸟家电天价收费 维修上门态度恶劣且家电未修理成功,2021-07-14,https://tousu.sina.com.cn/complaint/view/17354027909/,投诉,啄木鸟家电,"取缔不良商家,退款",修空调没换配件 还要526 这价格还是费劲达成的 一开始要价1000 ……最后竟然还没修好？？？？ 骗钱公司和破维修技术一起滚吧。,处理中
2479,饿了么服务问题,2021-09-02,https://tousu.sina.com.cn/complaint/view/17354747553/,投诉,饿了么客户关怀,"赔偿,道歉,改善服务,解释",订单成功后骑手送餐。配送到达时间选择13点。13点20分餐未到，我拨打商家电话，商家告知联系骑手，随后联系骑手电话，骑手告知已经换了骑手，让等待，或联系。13点30分餐还未到，联系客服，客服态度敷衍，不耐烦，全程有录音，录音太长正在想办法上传，客服随后表示联系骑手。联系后回电言骑手说她车摔了，我告知客服，...,已回复
2480,擅自给我办理家庭网,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354516131/,投诉,中国移动10086,赔偿解释,我没有所谓的家庭网， 我给10086然后打电话询问一下，然后他说我这个账号的家电我属于513，然后打了个电话，然后根本就没有513那个电话，而我自己呢根本就没有家庭网办理过。然后我打投诉电话，可是他们却并没有给我办理，而只是打过来电话给我说了几句话而已。我这个从2019年5月份开始办的账号，可我并没有家庭网，直到...,已完成
2481,新买油汀质量问题不给退货,2021-11-01,https://tousu.sina.com.cn/complaint/view/17355683126/,投诉,格力客服中心,"道歉,换货,维修",本人于10月20号在格力董明珠店购买了一个重大40斤的油汀，23号收到货后，在安装轮子的过程中发现有一边螺丝滑丝，起不出来，导致无法安装轮子，经与客服沟通，26号下系统申请退货，但是一直不给于审批换货，直到28号格力客服打电话告知油汀属于小家电，换货需自己拿着油汀要前往附近服务网点开具质量问题鉴定报告，40斤...,已回复
2482,阿里客服拒绝退88VIP,2021-11-02,https://tousu.sina.com.cn/complaint/view/17355696121/,投诉,阿里客服,退款,因为购买冰箱，看见淘宝首页88VIP宣传说购买88VIP家电有满一千减100的大额优惠券。可是购买VIP后才发现是极少指定商品才能用，康佳冰箱只有两款冷门的可以用！可是如果不买根本看不到是指定商品。10月31日晚上11点30分购买VIP，发现问题后两分钟内，11点32分立马找到客服要求退掉，可是客服以平台规则为由不予退款。淘宝...,处理中
2483,科沃斯X1扫地机器人价保一年虚假宣传不给退差价,2021-11-02,https://tousu.sina.com.cn/complaint/view/17355711425/,投诉,京东客服,退款,于2021-09-09日购买科沃斯X1扫地机器人，并拍下预售订单，页面和客服宣传首发购买新品用户享受价保，如后面一年内降价按照师傅金额退差价订单号221407658***，于9月29号支付尾款订单号223874549***金额5999元。 商品于11月1日降价，为了保价成功拍下订单225265977***金额￥5377.49，找京东退差价，京东以商品保价30天过...,已回复
2484,拼多多大数据杀熟,2021-10-27,https://tousu.sina.com.cn/complaint/view/17355614365/,投诉,拼多多客户服务,"赔偿,恢复优惠券",本人一直开通拼多多会员，之前就有发现同样的商品链接还是非会员的价格便宜，现在问题就更多了，同样的会员，优惠券页面，我的会员满减金额最高110-9元，出了月卡精选，一直下单都是凑110元以上，但是交易金额远远不如我的朋友确显示90-9，这已经是很长一段时间了，今天发现我买大件没有优惠券，朋友的会员确能领到全平...,处理中
2485,科沃斯机器人科技有限公司价格欺骗，虚假宣传，变相大幅度降价严重侵害消费者权益！！,2021-11-02,https://tousu.sina.com.cn/complaint/view/17355711494/,投诉,科沃斯售后,退款,于2021-09-09日购买科沃斯X1扫地机器人，并拍下预售订单，页面和客服宣传首发购买新品用户享受价保，如后面一年内降价按照师傅金额退差价订单号221407658***，于9月29号支付尾款订单号223874549***金额5999元。 商品于11月1日降价，为了保价成功拍下订单225265977***金额￥5377.49，找京东退差价，京东以商品保价30天过...,处理中
2486,收取费用后，空调没修好，然后不断的拖延，不再上门服务。,2021-07-14,https://tousu.sina.com.cn/complaint/view/17354026910/,投诉,啄木鸟家电,退货退款,家中空调光有风不制冷，后在网上找啄木鸟家电维修公司的人员上门维修。第1次态度非常好，下单后很快师傅就联系上门了。检查下来说氟利昂充足。可能是电容不够，后换了一个电容，可是还是不起作用后发现是压缩机没有启动，光有风不制冷。后师傅拨弄了几下线路，发动机启动了。共收维修费348元。可刚使用两天不到，又是光...,处理中
2487,利用百安居回馈老客户为由，名为送礼品实为优食净食机的两小时洗脑推销,2021-09-12,https://tousu.sina.com.cn/complaint/view/17354901955/,投诉,百安居,"退款,退货",2021年09月11日下午收到百安居杭州上塘路店的电话和短信，邀请参加当天晚上前往拱墅区百安居（上塘店）参加所谓的周年庆回馈老客户活动，声称可以领礼品，去了那才知道是所谓优食净食机的讲座，推销优食净食机，以送赠品、送电器等产品为名，让我们留下听他们推销标价5999的净食机（型号：US-I06），现活动价3999，期间...,已完成
2488,啄木鸟家电天价收费 维修上门态度恶劣且家电未修理成功,2021-07-14,https://tousu.sina.com.cn/complaint/view/17354027909/,投诉,啄木鸟家电,"取缔不良商家,退款",修空调没换配件 还要526 这价格还是费劲达成的 一开始要价1000 ……最后竟然还没修好？？？？ 骗钱公司和破维修技术一起滚吧。,处理中
2489,饿了么服务问题,2021-09-02,https://tousu.sina.com.cn/complaint/view/17354747553/,投诉,饿了么客户关怀,"赔偿,道歉,改善服务,解释",订单成功后骑手送餐。配送到达时间选择13点。13点20分餐未到，我拨打商家电话，商家告知联系骑手，随后联系骑手电话，骑手告知已经换了骑手，让等待，或联系。13点30分餐还未到，联系客服，客服态度敷衍，不耐烦，全程有录音，录音太长正在想办法上传，客服随后表示联系骑手。联系后回电言骑手说她车摔了，我告知客服，...,已回复
2490,擅自给我办理家庭网,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354516131/,投诉,中国移动10086,赔偿解释,我没有所谓的家庭网， 我给10086然后打电话询问一下，然后他说我这个账号的家电我属于513，然后打了个电话，然后根本就没有513那个电话，而我自己呢根本就没有家庭网办理过。然后我打投诉电话，可是他们却并没有给我办理，而只是打过来电话给我说了几句话而已。我这个从2019年5月份开始办的账号，可我并没有家庭网，直到...,已完成
2491,新买油汀质量问题不给退货,2021-11-01,https://tousu.sina.com.cn/complaint/view/17355683126/,投诉,格力客服中心,"道歉,换货,维修",本人于10月20号在格力董明珠店购买了一个重大40斤的油汀，23号收到货后，在安装轮子的过程中发现有一边螺丝滑丝，起不出来，导致无法安装轮子，经与客服沟通，26号下系统申请退货，但是一直不给于审批换货，直到28号格力客服打电话告知油汀属于小家电，换货需自己拿着油汀要前往附近服务网点开具质量问题鉴定报告，40斤...,已回复
